"","date","hours","weekday","attendance"
"5910",2019-09-04,"05:00-05:59","Wednesday",4
"5911",2019-09-04,"06:00-06:59","Wednesday",6
"5912",2019-09-04,"07:00-07:59","Wednesday",11
"5913",2019-09-04,"08:00-08:59","Wednesday",10
"5914",2019-09-04,"09:00-09:59","Wednesday",21
"5915",2019-09-04,"10:00-10:59","Wednesday",19
"5916",2019-09-04,"11:00-11:59","Wednesday",26
"5917",2019-09-04,"12:00-12:59","Wednesday",27
"5918",2019-09-04,"13:00-13:59","Wednesday",19
"5919",2019-09-04,"14:00-14:59","Wednesday",15
"5920",2019-09-04,"15:00-15:59","Wednesday",21
"5921",2019-09-04,"16:00-16:59","Wednesday",32
"5922",2019-09-04,"17:00-17:59","Wednesday",33
"5923",2019-09-04,"18:00-18:59","Wednesday",32
"5924",2019-09-04,"19:00-19:59","Wednesday",44
"5925",2019-09-04,"20:00-20:59","Wednesday",50
"5926",2019-09-04,"21:00-21:59","Wednesday",34
"5927",2019-09-04,"22:00-22:59","Wednesday",33
"5928",2019-09-04,"23:00-23:59","Wednesday",25
"5929",2019-09-05,"00:00-00:59","Thursday",13
"5930",2019-09-05,"01:00-01:59","Thursday",8
"5931",2019-09-05,"02:00-02:59","Thursday",8
"5932",2019-09-05,"03:00-03:59","Thursday",5
"5933",2019-09-05,"04:00-04:59","Thursday",NA
"5934",2019-09-05,"05:00-05:59","Thursday",3
"5935",2019-09-05,"06:00-06:59","Thursday",5
"5936",2019-09-05,"07:00-07:59","Thursday",10
"5937",2019-09-05,"08:00-08:59","Thursday",12
"5938",2019-09-05,"09:00-09:59","Thursday",26
"5939",2019-09-05,"10:00-10:59","Thursday",37
"5940",2019-09-05,"11:00-11:59","Thursday",39
"5941",2019-09-05,"12:00-12:59","Thursday",38
"5942",2019-09-05,"13:00-13:59","Thursday",47
"5943",2019-09-05,"14:00-14:59","Thursday",54
"5944",2019-09-05,"15:00-15:59","Thursday",59
"5945",2019-09-05,"16:00-16:59","Thursday",53
"5946",2019-09-05,"17:00-17:59","Thursday",58
"5947",2019-09-05,"18:00-18:59","Thursday",52
"5948",2019-09-05,"19:00-19:59","Thursday",38
"5949",2019-09-05,"20:00-20:59","Thursday",47
"5950",2019-09-05,"21:00-21:59","Thursday",49
"5951",2019-09-05,"22:00-22:59","Thursday",28
"5952",2019-09-05,"23:00-23:59","Thursday",17
"5953",2019-09-06,"00:00-00:59","Friday",7
"5954",2019-09-06,"01:00-01:59","Friday",9
"5955",2019-09-06,"02:00-02:59","Friday",NA
"5956",2019-09-06,"03:00-03:59","Friday",11
"5957",2019-09-06,"04:00-04:59","Friday",5
"5958",2019-09-06,"05:00-05:59","Friday",NA
"5959",2019-09-06,"06:00-06:59","Friday",7
"5960",2019-09-06,"07:00-07:59","Friday",7
"5961",2019-09-06,"08:00-08:59","Friday",11
"5962",2019-09-06,"09:00-09:59","Friday",13
"5963",2019-09-06,"10:00-10:59","Friday",30
"5964",2019-09-06,"11:00-11:59","Friday",25
"5965",2019-09-06,"12:00-12:59","Friday",29
"5966",2019-09-06,"13:00-13:59","Friday",23
"5967",2019-09-06,"14:00-14:59","Friday",17
"5968",2019-09-06,"15:00-15:59","Friday",37
"5969",2019-09-06,"16:00-16:59","Friday",26
"5970",2019-09-06,"17:00-17:59","Friday",31
"5971",2019-09-06,"18:00-18:59","Friday",23
"5972",2019-09-06,"19:00-19:59","Friday",46
"5973",2019-09-06,"20:00-20:59","Friday",29
"5974",2019-09-06,"21:00-21:59","Friday",37
"5975",2019-09-06,"22:00-22:59","Friday",22
"5976",2019-09-06,"23:00-23:59","Friday",14
"5977",2019-09-07,"00:00-00:59","Saturday",13
"5978",2019-09-07,"01:00-01:59","Saturday",7
"5979",2019-09-07,"02:00-02:59","Saturday",4
"5980",2019-09-07,"03:00-03:59","Saturday",5
"5981",2019-09-07,"04:00-04:59","Saturday",6
"5982",2019-09-07,"05:00-05:59","Saturday",3
"5983",2019-09-07,"06:00-06:59","Saturday",2
"5984",2019-09-07,"07:00-07:59","Saturday",6
"5985",2019-09-07,"08:00-08:59","Saturday",7
"5986",2019-09-07,"09:00-09:59","Saturday",11
"5987",2019-09-07,"10:00-10:59","Saturday",14
"5988",2019-09-07,"11:00-11:59","Saturday",9
"5989",2019-09-07,"12:00-12:59","Saturday",20
"5990",2019-09-07,"13:00-13:59","Saturday",23
"5991",2019-09-07,"14:00-14:59","Saturday",18
"5992",2019-09-07,"15:00-15:59","Saturday",29
"5993",2019-09-07,"16:00-16:59","Saturday",22
"5994",2019-09-07,"17:00-17:59","Saturday",20
"5995",2019-09-07,"18:00-18:59","Saturday",30
"5996",2019-09-07,"19:00-19:59","Saturday",39
"5997",2019-09-07,"20:00-20:59","Saturday",38
"5998",2019-09-07,"21:00-21:59","Saturday",27
"5999",2019-09-07,"22:00-22:59","Saturday",28
"6000",2019-09-07,"23:00-23:59","Saturday",21
"6001",2019-09-08,"00:00-00:59","Sunday",12
"6002",2019-09-08,"01:00-01:59","Sunday",9
"6003",2019-09-08,"02:00-02:59","Sunday",6
"6004",2019-09-08,"03:00-03:59","Sunday",5
"6005",2019-09-08,"04:00-04:59","Sunday",NA
"6006",2019-09-08,"05:00-05:59","Sunday",6
"6007",2019-09-08,"06:00-06:59","Sunday",3
"6008",2019-09-08,"07:00-07:59","Sunday",7
"6009",2019-09-08,"08:00-08:59","Sunday",12
"6010",2019-09-08,"09:00-09:59","Sunday",23
"6011",2019-09-08,"10:00-10:59","Sunday",41
"6012",2019-09-08,"11:00-11:59","Sunday",50
"6013",2019-09-08,"12:00-12:59","Sunday",54
"6014",2019-09-08,"13:00-13:59","Sunday",46
"6015",2019-09-08,"14:00-14:59","Sunday",50
"6016",2019-09-08,"15:00-15:59","Sunday",55
"6017",2019-09-08,"16:00-16:59","Sunday",59
"6018",2019-09-08,"17:00-17:59","Sunday",47
"6019",2019-09-08,"18:00-18:59","Sunday",42
"6020",2019-09-08,"19:00-19:59","Sunday",51
"6021",2019-09-08,"20:00-20:59","Sunday",42
"6022",2019-09-08,"21:00-21:59","Sunday",16
"6023",2019-09-08,"22:00-22:59","Sunday",24
"6024",2019-09-08,"23:00-23:59","Sunday",11
"6025",2019-09-09,"00:00-00:59","Monday",8
"6026",2019-09-09,"01:00-01:59","Monday",8
"6027",2019-09-09,"02:00-02:59","Monday",7
"6028",2019-09-09,"03:00-03:59","Monday",5
"6029",2019-09-09,"04:00-04:59","Monday",NA
"6030",2019-09-09,"05:00-05:59","Monday",2
"6031",2019-09-09,"06:00-06:59","Monday",6
"6032",2019-09-09,"07:00-07:59","Monday",11
"6033",2019-09-09,"08:00-08:59","Monday",17
"6034",2019-09-09,"09:00-09:59","Monday",15
"6035",2019-09-09,"10:00-10:59","Monday",21
"6036",2019-09-09,"11:00-11:59","Monday",22
"6037",2019-09-09,"12:00-12:59","Monday",28
"6038",2019-09-09,"13:00-13:59","Monday",24
"6039",2019-09-09,"14:00-14:59","Monday",14
"6040",2019-09-09,"15:00-15:59","Monday",34
"6041",2019-09-09,"16:00-16:59","Monday",31
"6042",2019-09-09,"17:00-17:59","Monday",43
"6043",2019-09-09,"18:00-18:59","Monday",31
"6044",2019-09-09,"19:00-19:59","Monday",37
"6045",2019-09-09,"20:00-20:59","Monday",44
"6046",2019-09-09,"21:00-21:59","Monday",20
"6047",2019-09-09,"22:00-22:59","Monday",27
"6048",2019-09-09,"23:00-23:59","Monday",10
"6049",2019-09-10,"00:00-00:59","Tuesday",6
"6050",2019-09-10,"01:00-01:59","Tuesday",3
"6051",2019-09-10,"02:00-02:59","Tuesday",4
"6052",2019-09-10,"03:00-03:59","Tuesday",5
"6053",2019-09-10,"04:00-04:59","Tuesday",NA
"6054",2019-09-10,"05:00-05:59","Tuesday",5
"6055",2019-09-10,"06:00-06:59","Tuesday",3
"6056",2019-09-10,"07:00-07:59","Tuesday",9
"6057",2019-09-10,"08:00-08:59","Tuesday",12
"6058",2019-09-10,"09:00-09:59","Tuesday",20
"6059",2019-09-10,"10:00-10:59","Tuesday",24
"6060",2019-09-10,"11:00-11:59","Tuesday",24
"6061",2019-09-10,"12:00-12:59","Tuesday",24
"6062",2019-09-10,"13:00-13:59","Tuesday",25
"6063",2019-09-10,"14:00-14:59","Tuesday",20
"6064",2019-09-10,"15:00-15:59","Tuesday",33
"6065",2019-09-10,"16:00-16:59","Tuesday",28
"6066",2019-09-10,"17:00-17:59","Tuesday",33
"6067",2019-09-10,"18:00-18:59","Tuesday",19
"6068",2019-09-10,"19:00-19:59","Tuesday",36
"6069",2019-09-10,"20:00-20:59","Tuesday",38
"6070",2019-09-10,"21:00-21:59","Tuesday",31
"6071",2019-09-10,"22:00-22:59","Tuesday",29
"6072",2019-09-10,"23:00-23:59","Tuesday",11
"6073",2019-09-11,"00:00-00:59","Wednesday",8
"6074",2019-09-11,"01:00-01:59","Wednesday",7
"6075",2019-09-11,"02:00-02:59","Wednesday",6
"6076",2019-09-11,"03:00-03:59","Wednesday",7
"6077",2019-09-11,"04:00-04:59","Wednesday",5
"6078",2019-09-11,"05:00-05:59","Wednesday",NA
"6079",2019-09-11,"06:00-06:59","Wednesday",4
"6080",2019-09-11,"07:00-07:59","Wednesday",6
"6081",2019-09-11,"08:00-08:59","Wednesday",19
"6082",2019-09-11,"09:00-09:59","Wednesday",17
"6083",2019-09-11,"10:00-10:59","Wednesday",12
"6084",2019-09-11,"11:00-11:59","Wednesday",19
"6085",2019-09-11,"12:00-12:59","Wednesday",26
"6086",2019-09-11,"13:00-13:59","Wednesday",27
"6087",2019-09-11,"14:00-14:59","Wednesday",23
"6088",2019-09-11,"15:00-15:59","Wednesday",26
"6089",2019-09-11,"16:00-16:59","Wednesday",35
"6090",2019-09-11,"17:00-17:59","Wednesday",32
"6091",2019-09-11,"18:00-18:59","Wednesday",21
"6092",2019-09-11,"19:00-19:59","Wednesday",35
"6093",2019-09-11,"20:00-20:59","Wednesday",29
"6094",2019-09-11,"21:00-21:59","Wednesday",31
"6095",2019-09-11,"22:00-22:59","Wednesday",19
"6096",2019-09-11,"23:00-23:59","Wednesday",16
"6097",2019-09-12,"00:00-00:59","Thursday",9
"6098",2019-09-12,"01:00-01:59","Thursday",4
"6099",2019-09-12,"02:00-02:59","Thursday",4
"6100",2019-09-12,"03:00-03:59","Thursday",1
"6101",2019-09-12,"04:00-04:59","Thursday",NA
"6102",2019-09-12,"05:00-05:59","Thursday",NA
"6103",2019-09-12,"06:00-06:59","Thursday",4
"6104",2019-09-12,"07:00-07:59","Thursday",6
"6105",2019-09-12,"08:00-08:59","Thursday",10
"6106",2019-09-12,"09:00-09:59","Thursday",15
"6107",2019-09-12,"10:00-10:59","Thursday",14
"6108",2019-09-12,"11:00-11:59","Thursday",25
"6109",2019-09-12,"12:00-12:59","Thursday",26
"6110",2019-09-12,"13:00-13:59","Thursday",18
"6111",2019-09-12,"14:00-14:59","Thursday",19
"6112",2019-09-12,"15:00-15:59","Thursday",13
"6113",2019-09-12,"16:00-16:59","Thursday",21
"6114",2019-09-12,"17:00-17:59","Thursday",27
"6115",2019-09-12,"18:00-18:59","Thursday",35
"6116",2019-09-12,"19:00-19:59","Thursday",31
"6117",2019-09-12,"20:00-20:59","Thursday",30
"6118",2019-09-12,"21:00-21:59","Thursday",28
"6119",2019-09-12,"22:00-22:59","Thursday",26
"6120",2019-09-12,"23:00-23:59","Thursday",13
"6121",2019-09-13,"00:00-00:59","Friday",13
"6122",2019-09-13,"01:00-01:59","Friday",6
"6123",2019-09-13,"02:00-02:59","Friday",3
"6124",2019-09-13,"03:00-03:59","Friday",NA
"6125",2019-09-13,"04:00-04:59","Friday",6
"6126",2019-09-13,"05:00-05:59","Friday",7
"6127",2019-09-13,"06:00-06:59","Friday",3
"6128",2019-09-13,"07:00-07:59","Friday",5
"6129",2019-09-13,"08:00-08:59","Friday",16
"6130",2019-09-13,"09:00-09:59","Friday",20
"6131",2019-09-13,"10:00-10:59","Friday",21
"6132",2019-09-13,"11:00-11:59","Friday",27
"6133",2019-09-13,"12:00-12:59","Friday",18
"6134",2019-09-13,"13:00-13:59","Friday",21
"6135",2019-09-13,"14:00-14:59","Friday",29
"6136",2019-09-13,"15:00-15:59","Friday",26
"6137",2019-09-13,"16:00-16:59","Friday",32
"6138",2019-09-13,"17:00-17:59","Friday",37
"6139",2019-09-13,"18:00-18:59","Friday",18
"6140",2019-09-13,"19:00-19:59","Friday",35
"6141",2019-09-13,"20:00-20:59","Friday",39
"6142",2019-09-13,"21:00-21:59","Friday",32
"6143",2019-09-13,"22:00-22:59","Friday",23
"6144",2019-09-13,"23:00-23:59","Friday",14
"6145",2019-09-14,"00:00-00:59","Saturday",12
"6146",2019-09-14,"01:00-01:59","Saturday",12
"6147",2019-09-14,"02:00-02:59","Saturday",8
"6148",2019-09-14,"03:00-03:59","Saturday",4
"6149",2019-09-14,"04:00-04:59","Saturday",3
"6150",2019-09-14,"05:00-05:59","Saturday",6
"6151",2019-09-14,"06:00-06:59","Saturday",6
"6152",2019-09-14,"07:00-07:59","Saturday",2
"6153",2019-09-14,"08:00-08:59","Saturday",3
"6154",2019-09-14,"09:00-09:59","Saturday",10
"6155",2019-09-14,"10:00-10:59","Saturday",13
"6156",2019-09-14,"11:00-11:59","Saturday",18
"6157",2019-09-14,"12:00-12:59","Saturday",19
"6158",2019-09-14,"13:00-13:59","Saturday",17
"6159",2019-09-14,"14:00-14:59","Saturday",18
"6160",2019-09-14,"15:00-15:59","Saturday",20
"6161",2019-09-14,"16:00-16:59","Saturday",23
"6162",2019-09-14,"17:00-17:59","Saturday",30
"6163",2019-09-14,"18:00-18:59","Saturday",40
"6164",2019-09-14,"19:00-19:59","Saturday",35
"6165",2019-09-14,"20:00-20:59","Saturday",40
"6166",2019-09-14,"21:00-21:59","Saturday",31
"6167",2019-09-14,"22:00-22:59","Saturday",34
"6168",2019-09-14,"23:00-23:59","Saturday",21
"6169",2019-09-15,"00:00-00:59","Sunday",23
"6170",2019-09-15,"01:00-01:59","Sunday",5
"6171",2019-09-15,"02:00-02:59","Sunday",9
"6172",2019-09-15,"03:00-03:59","Sunday",9
"6173",2019-09-15,"04:00-04:59","Sunday",6
"6174",2019-09-15,"05:00-05:59","Sunday",10
"6175",2019-09-15,"06:00-06:59","Sunday",4
"6176",2019-09-15,"07:00-07:59","Sunday",8
"6177",2019-09-15,"08:00-08:59","Sunday",18
"6178",2019-09-15,"09:00-09:59","Sunday",26
"6179",2019-09-15,"10:00-10:59","Sunday",50
"6180",2019-09-15,"11:00-11:59","Sunday",51
"6181",2019-09-15,"12:00-12:59","Sunday",32
"6182",2019-09-15,"13:00-13:59","Sunday",53
"6183",2019-09-15,"14:00-14:59","Sunday",56
"6184",2019-09-15,"15:00-15:59","Sunday",52
"6185",2019-09-15,"16:00-16:59","Sunday",57
"6186",2019-09-15,"17:00-17:59","Sunday",59
"6187",2019-09-15,"18:00-18:59","Sunday",51
"6188",2019-09-15,"19:00-19:59","Sunday",53
"6189",2019-09-15,"20:00-20:59","Sunday",45
"6190",2019-09-15,"21:00-21:59","Sunday",38
"6191",2019-09-15,"22:00-22:59","Sunday",19
"6192",2019-09-15,"23:00-23:59","Sunday",16
"6193",2019-09-16,"00:00-00:59","Monday",6
"6194",2019-09-16,"01:00-01:59","Monday",14
"6195",2019-09-16,"02:00-02:59","Monday",3
"6196",2019-09-16,"03:00-03:59","Monday",4
"6197",2019-09-16,"04:00-04:59","Monday",5
"6198",2019-09-16,"05:00-05:59","Monday",3
"6199",2019-09-16,"06:00-06:59","Monday",6
"6200",2019-09-16,"07:00-07:59","Monday",11
"6201",2019-09-16,"08:00-08:59","Monday",9
"6202",2019-09-16,"09:00-09:59","Monday",25
"6203",2019-09-16,"10:00-10:59","Monday",34
"6204",2019-09-16,"11:00-11:59","Monday",24
"6205",2019-09-16,"12:00-12:59","Monday",29
"6206",2019-09-16,"13:00-13:59","Monday",24
"6207",2019-09-16,"14:00-14:59","Monday",21
"6208",2019-09-16,"15:00-15:59","Monday",31
"6209",2019-09-16,"16:00-16:59","Monday",28
"6210",2019-09-16,"17:00-17:59","Monday",45
"6211",2019-09-16,"18:00-18:59","Monday",25
"6212",2019-09-16,"19:00-19:59","Monday",46
"6213",2019-09-16,"20:00-20:59","Monday",46
"6214",2019-09-16,"21:00-21:59","Monday",37
"6215",2019-09-16,"22:00-22:59","Monday",18
"6216",2019-09-16,"23:00-23:59","Monday",14
"6217",2019-09-17,"00:00-00:59","Tuesday",5
"6218",2019-09-17,"01:00-01:59","Tuesday",7
"6219",2019-09-17,"02:00-02:59","Tuesday",6
"6220",2019-09-17,"03:00-03:59","Tuesday",7
"6221",2019-09-17,"04:00-04:59","Tuesday",4
"6222",2019-09-17,"05:00-05:59","Tuesday",NA
"6223",2019-09-17,"06:00-06:59","Tuesday",7
"6224",2019-09-17,"07:00-07:59","Tuesday",11
"6225",2019-09-17,"08:00-08:59","Tuesday",13
"6226",2019-09-17,"09:00-09:59","Tuesday",19
"6227",2019-09-17,"10:00-10:59","Tuesday",20
"6228",2019-09-17,"11:00-11:59","Tuesday",20
"6229",2019-09-17,"12:00-12:59","Tuesday",25
"6230",2019-09-17,"13:00-13:59","Tuesday",21
"6231",2019-09-17,"14:00-14:59","Tuesday",23
"6232",2019-09-17,"15:00-15:59","Tuesday",30
"6233",2019-09-17,"16:00-16:59","Tuesday",23
"6234",2019-09-17,"17:00-17:59","Tuesday",25
"6235",2019-09-17,"18:00-18:59","Tuesday",21
"6236",2019-09-17,"19:00-19:59","Tuesday",36
"6237",2019-09-17,"20:00-20:59","Tuesday",31
"6238",2019-09-17,"21:00-21:59","Tuesday",35
"6239",2019-09-17,"22:00-22:59","Tuesday",20
"6240",2019-09-17,"23:00-23:59","Tuesday",13
"6241",2019-09-18,"00:00-00:59","Wednesday",14
"6242",2019-09-18,"01:00-01:59","Wednesday",9
"6243",2019-09-18,"02:00-02:59","Wednesday",9
"6244",2019-09-18,"03:00-03:59","Wednesday",3
"6245",2019-09-18,"04:00-04:59","Wednesday",3
"6246",2019-09-18,"05:00-05:59","Wednesday",3
"6247",2019-09-18,"06:00-06:59","Wednesday",2
"6248",2019-09-18,"07:00-07:59","Wednesday",7
"6249",2019-09-18,"08:00-08:59","Wednesday",4
"6250",2019-09-18,"09:00-09:59","Wednesday",25
"6251",2019-09-18,"10:00-10:59","Wednesday",20
"6252",2019-09-18,"11:00-11:59","Wednesday",20
"6253",2019-09-18,"12:00-12:59","Wednesday",32
"6254",2019-09-18,"13:00-13:59","Wednesday",18
"6255",2019-09-18,"14:00-14:59","Wednesday",24
"6256",2019-09-18,"15:00-15:59","Wednesday",24
"6257",2019-09-18,"16:00-16:59","Wednesday",30
"6258",2019-09-18,"17:00-17:59","Wednesday",31
"6259",2019-09-18,"18:00-18:59","Wednesday",26
"6260",2019-09-18,"19:00-19:59","Wednesday",29
"6261",2019-09-18,"20:00-20:59","Wednesday",36
"6262",2019-09-18,"21:00-21:59","Wednesday",23
"6263",2019-09-18,"22:00-22:59","Wednesday",19
"6264",2019-09-18,"23:00-23:59","Wednesday",16
"6265",2019-09-19,"00:00-00:59","Thursday",3
"6266",2019-09-19,"01:00-01:59","Thursday",10
"6267",2019-09-19,"02:00-02:59","Thursday",6
"6268",2019-09-19,"03:00-03:59","Thursday",2
"6269",2019-09-19,"04:00-04:59","Thursday",NA
"6270",2019-09-19,"05:00-05:59","Thursday",5
"6271",2019-09-19,"06:00-06:59","Thursday",5
"6272",2019-09-19,"07:00-07:59","Thursday",5
"6273",2019-09-19,"08:00-08:59","Thursday",9
"6274",2019-09-19,"09:00-09:59","Thursday",20
"6275",2019-09-19,"10:00-10:59","Thursday",18
"6276",2019-09-19,"11:00-11:59","Thursday",22
"6277",2019-09-19,"12:00-12:59","Thursday",26
"6278",2019-09-19,"13:00-13:59","Thursday",19
"6279",2019-09-19,"14:00-14:59","Thursday",23
"6280",2019-09-19,"15:00-15:59","Thursday",25
"6281",2019-09-19,"16:00-16:59","Thursday",22
"6282",2019-09-19,"17:00-17:59","Thursday",31
"6283",2019-09-19,"18:00-18:59","Thursday",29
"6284",2019-09-19,"19:00-19:59","Thursday",29
"6285",2019-09-19,"20:00-20:59","Thursday",38
"6286",2019-09-19,"21:00-21:59","Thursday",36
"6287",2019-09-19,"22:00-22:59","Thursday",21
"6288",2019-09-19,"23:00-23:59","Thursday",14
"6289",2019-09-20,"00:00-00:59","Friday",9
"6290",2019-09-20,"01:00-01:59","Friday",4
"6291",2019-09-20,"02:00-02:59","Friday",8
"6292",2019-09-20,"03:00-03:59","Friday",2
"6293",2019-09-20,"04:00-04:59","Friday",4
"6294",2019-09-20,"05:00-05:59","Friday",5
"6295",2019-09-20,"06:00-06:59","Friday",5
"6296",2019-09-20,"07:00-07:59","Friday",10
"6297",2019-09-20,"08:00-08:59","Friday",16
"6298",2019-09-20,"09:00-09:59","Friday",18
"6299",2019-09-20,"10:00-10:59","Friday",21
"6300",2019-09-20,"11:00-11:59","Friday",26
"6301",2019-09-20,"12:00-12:59","Friday",23
"6302",2019-09-20,"13:00-13:59","Friday",20
"6303",2019-09-20,"14:00-14:59","Friday",21
"6304",2019-09-20,"15:00-15:59","Friday",27
"6305",2019-09-20,"16:00-16:59","Friday",24
"6306",2019-09-20,"17:00-17:59","Friday",26
"6307",2019-09-20,"18:00-18:59","Friday",27
"6308",2019-09-20,"19:00-19:59","Friday",34
"6309",2019-09-20,"20:00-20:59","Friday",27
"6310",2019-09-20,"21:00-21:59","Friday",30
"6311",2019-09-20,"22:00-22:59","Friday",28
"6312",2019-09-20,"23:00-23:59","Friday",11
"6313",2019-09-21,"00:00-00:59","Saturday",12
"6314",2019-09-21,"01:00-01:59","Saturday",13
"6315",2019-09-21,"02:00-02:59","Saturday",5
"6316",2019-09-21,"03:00-03:59","Saturday",5
"6317",2019-09-21,"04:00-04:59","Saturday",5
"6318",2019-09-21,"05:00-05:59","Saturday",3
"6319",2019-09-21,"06:00-06:59","Saturday",5
"6320",2019-09-21,"07:00-07:59","Saturday",8
"6321",2019-09-21,"08:00-08:59","Saturday",4
"6322",2019-09-21,"09:00-09:59","Saturday",10
"6323",2019-09-21,"10:00-10:59","Saturday",9
"6324",2019-09-21,"11:00-11:59","Saturday",25
"6325",2019-09-21,"12:00-12:59","Saturday",18
"6326",2019-09-21,"13:00-13:59","Saturday",17
"6327",2019-09-21,"14:00-14:59","Saturday",14
"6328",2019-09-21,"15:00-15:59","Saturday",32
"6329",2019-09-21,"16:00-16:59","Saturday",17
"6330",2019-09-21,"17:00-17:59","Saturday",28
"6331",2019-09-21,"18:00-18:59","Saturday",49
"6332",2019-09-21,"19:00-19:59","Saturday",45
"6333",2019-09-21,"20:00-20:59","Saturday",45
"6334",2019-09-21,"21:00-21:59","Saturday",24
"6335",2019-09-21,"22:00-22:59","Saturday",24
"6336",2019-09-21,"23:00-23:59","Saturday",16
"6337",2019-09-22,"00:00-00:59","Sunday",19
"6338",2019-09-22,"01:00-01:59","Sunday",13
"6339",2019-09-22,"02:00-02:59","Sunday",6
"6340",2019-09-22,"03:00-03:59","Sunday",8
"6341",2019-09-22,"04:00-04:59","Sunday",5
"6342",2019-09-22,"05:00-05:59","Sunday",7
"6343",2019-09-22,"06:00-06:59","Sunday",4
"6344",2019-09-22,"07:00-07:59","Sunday",3
"6345",2019-09-22,"08:00-08:59","Sunday",16
"6346",2019-09-22,"09:00-09:59","Sunday",32
"6347",2019-09-22,"10:00-10:59","Sunday",49
"6348",2019-09-22,"11:00-11:59","Sunday",64
"6349",2019-09-22,"12:00-12:59","Sunday",48
"6350",2019-09-22,"13:00-13:59","Sunday",70
"6351",2019-09-22,"14:00-14:59","Sunday",51
"6352",2019-09-22,"15:00-15:59","Sunday",46
"6353",2019-09-22,"16:00-16:59","Sunday",66
"6354",2019-09-22,"17:00-17:59","Sunday",75
"6355",2019-09-22,"18:00-18:59","Sunday",61
"6356",2019-09-22,"19:00-19:59","Sunday",61
"6357",2019-09-22,"20:00-20:59","Sunday",32
"6358",2019-09-22,"21:00-21:59","Sunday",32
"6359",2019-09-22,"22:00-22:59","Sunday",32
"6360",2019-09-22,"23:00-23:59","Sunday",10
"6361",2019-09-23,"00:00-00:59","Monday",7
"6362",2019-09-23,"01:00-01:59","Monday",13
"6363",2019-09-23,"02:00-02:59","Monday",6
"6364",2019-09-23,"03:00-03:59","Monday",4
"6365",2019-09-23,"04:00-04:59","Monday",6
"6366",2019-09-23,"05:00-05:59","Monday",2
"6367",2019-09-23,"06:00-06:59","Monday",7
"6368",2019-09-23,"07:00-07:59","Monday",9
"6369",2019-09-23,"08:00-08:59","Monday",4
"6370",2019-09-23,"09:00-09:59","Monday",22
"6371",2019-09-23,"10:00-10:59","Monday",28
"6372",2019-09-23,"11:00-11:59","Monday",33
"6373",2019-09-23,"12:00-12:59","Monday",24
"6374",2019-09-23,"13:00-13:59","Monday",15
"6375",2019-09-23,"14:00-14:59","Monday",17
"6376",2019-09-23,"15:00-15:59","Monday",29
"6377",2019-09-23,"16:00-16:59","Monday",36
"6378",2019-09-23,"17:00-17:59","Monday",33
"6379",2019-09-23,"18:00-18:59","Monday",27
"6380",2019-09-23,"19:00-19:59","Monday",48
"6381",2019-09-23,"20:00-20:59","Monday",35
"6382",2019-09-23,"21:00-21:59","Monday",33
"6383",2019-09-23,"22:00-22:59","Monday",19
"6384",2019-09-23,"23:00-23:59","Monday",18
"6385",2019-09-24,"00:00-00:59","Tuesday",11
"6386",2019-09-24,"01:00-01:59","Tuesday",4
"6387",2019-09-24,"02:00-02:59","Tuesday",5
"6388",2019-09-24,"03:00-03:59","Tuesday",4
"6389",2019-09-24,"04:00-04:59","Tuesday",8
"6390",2019-09-24,"05:00-05:59","Tuesday",2
"6391",2019-09-24,"06:00-06:59","Tuesday",6
"6392",2019-09-24,"07:00-07:59","Tuesday",6
"6393",2019-09-24,"08:00-08:59","Tuesday",14
"6394",2019-09-24,"09:00-09:59","Tuesday",20
"6395",2019-09-24,"10:00-10:59","Tuesday",24
"6396",2019-09-24,"11:00-11:59","Tuesday",29
